link_post,legenda,data_postagem,curtidas,comentarios,usuario_do_post,usuarios_marcados,sentimento
https://www.instagram.com/p/DN8iUAdjjJe/,"Nosso estado conquistou a 2ª posição no ranking nacional de uso de Inteligência Artificial, segundo levantamento da GPTW. 

Mais de 63% das empresas piauienses já utilizam IA em suas atividades, consolidando o Piauí como referência em tecnologia e transformação digital no Brasil.

Esse avanço é fruto de investimentos em inovação, capacitação e no fortalecimento de um ecossistema que prepara empresas e trabalhadores para os desafios do futuro.

#InvesteNotícias #PiauíInovador #TransformaçãoDigital",2025-08-29T16:37:05.000Z,173.0,4,investe.piaui,"[{'full_name': 'Sec. de IA, Economia Digital, Ciência, Tecnologia e Inovação', 'id': '67089963957', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/465971814_1099705271539827_5999879887919060991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODQuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=EHUQphoa914Q7kNvwFBydL_&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGYqxhtzWBEWLegDAP8XbSb42kNTbkULAAAB-ccb7-5&oh=00_AfaU738c8QejquSJf8gzmjZDJKA-mlcSbD7c0SBFJbiAvQ&oe=68BE0DF7&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sia.piaui'}]",Positivo
https://www.instagram.com/p/DN5I1RaDuQQ/,Convidamos todos os servidores estaduais e todo Teresina para conhecer nossa feira e aproveitar o melhor que o povo piauiense tem a mostrar!!!,2025-08-28T08:58:03.000Z,71.0,2,nossafeirinhathe,"[{'full_name': 'Secretaria dos Esportes do Piauí', 'id': '17900089707', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/489912691_4116432645243786_1878888706877504869_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=KR3fEDaQTMkQ7kNvwGhrEjA&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GHN5Mx2Kw4_p358OAGU97flSJxMabkULAAAB-ccb7-5&oh=00_Afafx5QyzxipPMdiYDxOhkkdD7PgkHRN36Cb7QHx-Z9B-g&oe=68BE063B&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'esportes.pi'}, {'full_name': 'Sejus-PI', 'id': '1934950768', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/431553174_798011958881497_3156610918518908126_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MDAuYzIifQ&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=2MJ4grAdmlEQ7kNvwECjx5x&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GJb6uBnZ7FWjydUCAN5kcOzniM4rbkULAAAB-ccb7-5&oh=00_AfbljmKj_VC_y8Y8T19eezI5xhV_ogkXphM0YO9vKG_EEw&oe=68BE16FE&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sejus_piaui'}, {'full_name': 'Empresa de Tecnologia da Informação do Estado do Piauí', 'id': '2224623352', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/539829566_18475500100079353_3721530724508928730_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=dH-AWR3xFggQ7kNvwG1opFs&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GD4lLSD5ToOUXqNBANqKDvd5iKUzbmNDAQAB-ccb7-5&oh=00_AfbKyjDDOXzsdwQzZL2A0z6WWfWEwRjk3YDcUQHzoNZryQ&oe=68BE12CB&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'etipi.pi'}, {'full_name': 'SetransPiauí', 'id': '2483409408', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/447836983_4079835005576878_9193010313855934100_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MDAuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=B8qDnkC2ZKkQ7kNvwH_Ey5s&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GDdzsRqu5j_cln4OAJSe4n0sIpR-bkULAAAB-ccb7-5&oh=00_AfZ7kfDyJm2HbBU8qkZMeVlaOdUiOUoOoGxKtm9rcOLpww&oe=68BE1645&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'setranspiaui'}, {'full_name': 'Secretaria de Saúde do Estado do Piauí', 'id': '298301855', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/446203148_385658147157897_6069895471233188226_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=wYz7EaCo3T0Q7kNvwGNy3cE&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GAyFmBqJt90IwV4BAIJBm3rFmTxUbkULAAAB-ccb7-5&oh=00_AfbSmEeplZiwRvthHdEINs7scMimGufMvob_KEke_EfL7w&oe=68BDFE79&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'saudegovpi'}, {'full_name': 'Samuel Nascimento', 'id': '4566675', 'is_private': False, 'is_verified': True, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/474474677_624904160213620_8660986289870785842_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=X2J7IE5Mlb0Q7kNvwFrO8Qt&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GLXoRxx0_nzWWDgCADLNRowkATJ4bkULAAAB-ccb7-5&oh=00_AfYh01q82dttgOxfMsg6d7e_tVldsKTvEoIGVBxgyoGplg&oe=68BE118C&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'samuelpontespi'}, {'full_name': 'Secretaria da Infraestrutura do Piauí', 'id': '57278182842', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/514582934_17972851472910843_337723923941625180_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=T2VPZ0l9WacQ7kNvwHhks7O&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GJbpqx77yaSTNto-AFwNsZYe1q8EbvEnAQAB-ccb7-5&oh=00_AfY7E21_RWY24QfysUSFWFPbNR3kvNQIFIds1NRY4szO3Q&oe=68BE2836&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'seinfra.pi'}, {'full_name': 'Sec. de IA, Economia Digital, Ciência, Tecnologia e Inovação', 'id': '67089963957', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/465971814_1099705271539827_5999879887919060991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODQuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=EHUQphoa914Q7kNvwFBydL_&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGYqxhtzWBEWLegDAP8XbSb42kNTbkULAAAB-ccb7-5&oh=00_AfaU738c8QejquSJf8gzmjZDJKA-mlcSbD7c0SBFJbiAvQ&oe=68BE0DF7&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sia.piaui'}, {'full_name': 'Sead Piauí', 'id': '7480687368', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/442419276_1120606765812403_6780265994530713598_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=punxIPPzXv0Q7kNvwFeuA95&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GEzIXhqzijWYL-sDAP7vqab-VxhebkULAAAB-ccb7-5&oh=00_AfbB1kR170HaHkD4SZ6EGd1O80vOOjdG5xkMLKIE0CpR2w&oe=68BE2B98&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sead.pi'}]",Positivo
https://www.instagram.com/p/DNy54zk2rzQ/,"▶️ Start na Inteligência Artificial!

Nesta segunda-feira (25), iniciamos a 1ª turma do curso CapacitIA, que integra uma trilha de conhecimentos em IA oferecida pelo Governo do Estado, por meio da Secretaria de Inteligência Artificial (SIA).

A trilha é composta por cinco formações: CapacitIA; Desvendando a Inteligência Artificial na Administração Pública; IA Generativo da Microsoft – Copilot; Ética em IA e Inteligência Artificial Generativa: teoria e prática na produção de textos jurídicos.

🌐 A iniciativa visa implementar soluções tecnológicas e de modernização na instituição, a fim de garantir melhorias na prestação de serviços à população.",2025-08-25T22:57:41.000Z,134.0,3,mppioficial,"[{'full_name': 'Fernanda Costa', 'id': '13074601', 'is_private': True, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/475407643_921266306865779_9115801595576427348_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTYuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=ULUlrBG3w_cQ7kNvwHRQ4mo&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GBslVhxz2vYG40UDAFSjRetA1YF_bkULAAAB-ccb7-5&oh=00_AfaRfHoq4MjBdQOyGEadiVyLRGWlMb1m6pRwyxdYyPtImQ&oe=68BE1A7A&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'fernandasmcosta'}, {'full_name': 'Sec. de IA, Economia Digital, Ciência, Tecnologia e Inovação', 'id': '67089963957', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/465971814_1099705271539827_5999879887919060991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODQuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=EHUQphoa914Q7kNvwFBydL_&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGYqxhtzWBEWLegDAP8XbSb42kNTbkULAAAB-ccb7-5&oh=00_AfaU738c8QejquSJf8gzmjZDJKA-mlcSbD7c0SBFJbiAvQ&oe=68BE0DF7&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sia.piaui'}, {'full_name': 'Cláudia Seabra', 'id': '710870164', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/436363881_307712495715042_6568946287675479975_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=XicNVQWcHuoQ7kNvwHKJg0H&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGliAhriAgDm3BcBAKeXhEnYlSlbbkULAAAB-ccb7-5&oh=00_AfaBRGjEu_ueaumaXbm-wNqfcaE9SEZOB2LxhFhy4JchVA&oe=68BE2AAA&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'claudiapseabra'}]",Positivo
https://www.instagram.com/p/DNyq7_94p0M/,"O Prêmio Replica Piauí – Excelência em Boas Práticas na Gestão Pública está com inscrições abertas até o dia 25 de setembro.

Podem participar servidores estaduais, efetivos e comissionados, individualmente ou em equipes de até 5 pessoas. Os três melhores projetos receberão prêmios em dinheiro e terão suas iniciativas replicadas, ampliando o impacto positivo para toda a sociedade.

Inscreva-se já pelo site da Escola de Governo. A sua ideia pode transformar a gestão pública!",2025-08-25T20:40:02.000Z,105.0,8,sead.pi,"[{'full_name': 'Governo do Piauí', 'id': '1260145191', 'is_private': False, 'is_verified': True, 'profile_pic_url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/539303276_18525291124049192_3252641783862054530_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=CMN01pf6PBMQ7kNvwERVC-W&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGwdJSAoRc90p9BBAILOsBx4tCMtbmNDAQAB-ccb7-5&oh=00_AfZ8MRWBMEsfyTdBUBvzYaGIgGRqwgCqFHPKviYEBRRnAA&oe=68BE05B3&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'governodopiaui'}, {'full_name': 'Escola de Governo do Piauí - EGEPI', 'id': '59538387343', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/343279283_775611454125122_8028247589422455257_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=0fKiPjrVUAIQ7kNvwHsQakF&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GLMGdhRC9DQdasECANlZaailEGpvbkULAAAB-ccb7-5&oh=00_AfatQ5hbGT0f5HH2sbl-Owgjx3RtU9yCqvBT2uTpgSuL6g&oe=68BE19EF&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'escoladegovernopi.egepi'}, {'full_name': 'Sec. de IA, Economia Digital, Ciência, Tecnologia e Inovação', 'id': '67089963957', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/465971814_1099705271539827_5999879887919060991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODQuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=EHUQphoa914Q7kNvwFBydL_&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGYqxhtzWBEWLegDAP8XbSb42kNTbkULAAAB-ccb7-5&oh=00_AfaU738c8QejquSJf8gzmjZDJKA-mlcSbD7c0SBFJbiAvQ&oe=68BE0DF7&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sia.piaui'}]",Positivo
https://www.instagram.com/p/DNsiczEXAh6/,"🤔 Você faz a diferença na gestão pública?
Sua prática inovadora merece ser reconhecida!🏆

O Prêmio Réplica Piauí está chegando para valorizar a excelência e as boas práticas que estão transformando o serviço público. É a sua oportunidade de mostrar ao mundo a solução que você criou.

Curioso? Em breve, revelaremos todos os detalhes!",2025-08-23T11:30:55.000Z,24.0,0,sead.pi,"[{'full_name': 'Escola de Governo do Piauí - EGEPI', 'id': '59538387343', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/343279283_775611454125122_8028247589422455257_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=0fKiPjrVUAIQ7kNvwHsQakF&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GLMGdhRC9DQdasECANlZaailEGpvbkULAAAB-ccb7-5&oh=00_AfatQ5hbGT0f5HH2sbl-Owgjx3RtU9yCqvBT2uTpgSuL6g&oe=68BE19EF&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'escoladegovernopi.egepi'}, {'full_name': 'Sec. de IA, Economia Digital, Ciência, Tecnologia e Inovação', 'id': '67089963957', 'is_private': False, 'is_verified': False, 'profile_pic_url': 'https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/465971814_1099705271539827_5999879887919060991_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODQuYzIifQ&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFo4pvtf7Er9DYyo1zHq3O7ODif8IM2osKO9uHZu_AaTzXfOdCVBRsZ4CD2x5zIfWM&_nc_ohc=EHUQphoa914Q7kNvwFBydL_&_nc_gid=lowzQOTrn-1DArc3bMf-fQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GGYqxhtzWBEWLegDAP8XbSb42kNTbkULAAAB-ccb7-5&oh=00_AfaU738c8QejquSJf8gzmjZDJKA-mlcSbD7c0SBFJbiAvQ&oe=68BE0DF7&_nc_sid=a8b8e2', 'profile_pic_url_hd': None, 'username': 'sia.piaui'}]",Positivo
